XP_008198556.1	XP_018560752.1
XP_008191391.1	XP_018567327.1
XP_008200296.1	XP_018567332.1
XP_971409.1	XP_018567334.1
XP_015833809.1	XP_018567335.1
XP_015833109.1	XP_018567344.1
XP_968738.2	XP_018567345.1
XP_015833685.1	XP_018567347.1
XP_008195450.1	XP_018567348.1
XP_015833686.1	XP_018567353.1
XP_001808961.1	XP_018567355.1
XP_968957.1	XP_018567356.1
XP_008199160.1	XP_018567357.1
XP_015833528.1	XP_018567360.1
XP_015833534.1	XP_018567362.1
XP_969504.1	XP_018567364.1
XP_008198017.1	XP_018567365.1
XP_974627.1	XP_018567367.1
XP_970550.1	XP_018567369.1
XP_008191114.2	XP_018567370.1
XP_008194307.1	XP_018567372.1
XP_001813222.2	XP_018567374.1
XP_008199328.1	XP_018567375.1
XP_008199327.1	XP_018567376.1
XP_970274.2	XP_018567378.1
XP_015836709.1	XP_018567379.1
XP_008193571.1	XP_018567381.1
XP_969701.1	XP_018567383.1
XP_008192956.1	XP_018567385.1
XP_015835316.1	XP_018567386.1
XP_008192983.1	XP_018567388.1
NP_001106936.1	XP_018567389.1
XP_970755.2	XP_018567390.1
XP_015835530.1	XP_018567391.1
XP_966506.1	XP_018567392.1
NP_001034537.1	XP_018567395.1
XP_015834572.1	XP_018567396.1
XP_015833214.1	XP_018567398.1
XP_008190751.1	XP_018567399.1
XP_008193796.1	XP_018567401.1
NP_001107765.1	XP_018567403.1
XP_968784.1	XP_018567404.1
XP_968636.2	XP_018567405.1
XP_008199676.1	XP_018567406.1
XP_967207.3	XP_018567407.1
XP_008199677.1	XP_018567408.1
XP_008190539.1	XP_018567409.1
XP_967995.2	XP_018567410.1
XP_008194644.1	XP_018567413.1
XP_968143.1	XP_018567415.1
XP_015836536.1	XP_018567416.1
XP_008196118.1	XP_018567417.1
NP_001164133.1	XP_018567421.1
XP_015836305.1	XP_018567423.1
XP_015836278.1	XP_018567425.1
XP_008196078.1	XP_018567426.1
XP_974850.1	XP_018567427.1
XP_008196147.1	XP_018567428.1
XP_968111.1	XP_018567429.1
XP_015833825.1	XP_018567430.1
XP_967917.1	XP_018567431.1
XP_974837.1	XP_018567432.1
XP_971296.1	XP_018567434.1
XP_015836514.1	XP_018567435.1
XP_015836515.1	XP_018567436.1
XP_008194921.1	XP_018567440.1
XP_015836537.1	XP_018567441.1
XP_973160.1	XP_018567442.1
XP_968294.1	XP_018567443.1
XP_015836567.1	XP_018567445.1
XP_008194720.1	XP_018567449.1
XP_008194717.1	XP_018567450.1
XP_968141.3	XP_018567451.1
XP_967047.1	XP_018567455.1
XP_966331.1	XP_018567457.1
XP_008194926.1	XP_018567458.1
XP_976355.1	XP_018567459.1
XP_015840059.1	XP_018567462.1
XP_015836506.1	XP_018567464.1
XP_973013.1	XP_018567465.1
XP_972980.2	XP_018567469.1
XP_008197836.1	XP_018567471.1
XP_970209.2	XP_018567472.1
XP_972446.1	XP_018567473.1
XP_008197705.1	XP_018567474.1
XP_969355.1	XP_018567475.1
XP_972497.1	XP_018567476.1
XP_015833688.1	XP_018567478.1
XP_973046.2	XP_018567479.1
NP_001161781.1	XP_018567481.1
NP_001161782.1	XP_018567482.1
XP_976346.2	XP_018567486.1
XP_015838418.1	XP_018567487.1
XP_973769.1	XP_018567488.1
XP_008196544.1	XP_018567490.1
XP_015837941.1	XP_018567491.1
XP_008197173.2	XP_018567493.1
XP_015837940.1	XP_018567495.1
XP_015837808.1	XP_018567497.1
XP_973797.1	XP_018567500.1
XP_967899.1	XP_018567502.1
XP_974928.2	XP_018567503.1
XP_974940.1	XP_018567504.1
XP_001812710.2	XP_018567506.1
XP_974504.1	XP_018567507.1
XP_969371.2	XP_018567508.1
XP_008199920.1	XP_018567510.1
XP_969003.3	XP_018567511.1
XP_969081.1	XP_018567512.1
XP_001811587.1	XP_018567514.1
XP_015839312.1	XP_018567516.1
XP_969297.1	XP_018567517.1
XP_008199922.1	XP_018567518.1
XP_008199921.1	XP_018567519.1
XP_008197881.1	XP_018567520.1
XP_015839041.1	XP_018567525.1
XP_015839042.1	XP_018567526.1
XP_969155.1	XP_018567527.1
XP_015839241.1	XP_018567528.1
XP_015839507.1	XP_018567530.1
XP_968849.1	XP_018567533.1
XP_015838931.1	XP_018567536.1
XP_008198190.1	XP_018567538.1
XP_015837680.1	XP_018567540.1
XP_973035.1	XP_018567541.1
NP_001161912.1	XP_018567545.1
XP_008194222.1	XP_018567550.1
XP_974516.2	XP_018567551.1
XP_975350.1	XP_018567552.1
XP_973148.1	XP_018567557.1
XP_008195553.1	XP_018567558.1
XP_973065.1	XP_018567559.1
NP_001103905.1	XP_018567562.1
XP_008193316.1	XP_018567563.1
NP_001153717.1	XP_018567566.1
XP_008195930.1	XP_018567567.1
XP_015837370.1	XP_018567568.1
XP_015837392.1	XP_018567570.1
XP_973201.1	XP_018567571.1
XP_001812500.2	XP_018567572.1
XP_015836759.1	XP_018567574.1
XP_015837051.1	XP_018567575.1
XP_015837073.1	XP_018567579.1
XP_970922.1	XP_018567583.1
XP_008195123.1	XP_018567584.1
XP_970740.2	XP_018567586.1
XP_008195574.1	XP_018567587.1
XP_008199828.1	XP_018567589.1
XP_008195462.1	XP_018567590.1
XP_970605.2	XP_018567591.1
XP_970868.2	XP_018567592.1
XP_973544.3	XP_018567595.1
XP_008199734.2	XP_018567603.1
XP_008195381.1	XP_018567604.1
XP_974658.1	XP_018567610.1
XP_008190955.1	XP_018567611.1
XP_974730.2	XP_018567612.1
XP_015836825.1	XP_018567613.1
XP_001809235.1	XP_018567614.1
XP_015833248.1	XP_018567615.1
XP_974711.1	XP_018567618.1
XP_015833276.1	XP_018567619.1
XP_001816128.1	XP_018567620.1
XP_974804.1	XP_018567621.1
XP_015833272.1	XP_018567622.1
XP_008190948.1	XP_018567623.1
XP_969640.1	XP_018567625.2
XP_974639.2	XP_018567626.1
XP_974675.1	XP_018567627.1
XP_008200817.1	XP_018567630.1
XP_008200816.1	XP_018567631.1
XP_967394.1	XP_018567634.1
XP_008193314.1	XP_018567638.1
XP_008194779.2	XP_018567641.2
XP_008199531.1	XP_018567642.1
XP_974424.1	XP_018567646.1
XP_966538.2	XP_018567647.1
XP_015840036.1	XP_018567648.1
XP_015833512.1	XP_018567649.1
XP_973806.2	XP_018567650.1
XP_974250.1	XP_018567653.1
XP_008199506.1	XP_018567654.1
XP_001807591.1	XP_018567655.1
XP_969879.1	XP_018567657.1
XP_015833901.1	XP_018567662.1
XP_974629.1	XP_018567665.1
XP_967411.1	XP_018567666.1
XP_008199505.1	XP_018567667.1
XP_008195569.1	XP_018567668.1
XP_967415.1	XP_018567669.1
XP_966630.3	XP_018567670.1
XP_015833499.1	XP_018567671.1
XP_008199526.1	XP_018567672.1
XP_008191039.1	XP_018567673.1
XP_967654.1	XP_018567677.1
XP_966347.1	XP_018567678.1
XP_966717.1	XP_018567679.1
XP_008200313.1	XP_018567681.1
XP_968855.1	XP_018567682.1
XP_967890.1	XP_018567683.1
XP_966886.1	XP_018567684.1
XP_975774.1	XP_018567686.1
XP_967504.2	XP_018567687.1
XP_968124.2	XP_018567689.1
XP_008191389.1	XP_018567690.1
XP_972455.2	XP_018567691.1
XP_968044.1	XP_018567692.1
XP_008199539.2	XP_018567693.1
XP_015840554.1	XP_018567694.1
XP_967810.1	XP_018567695.1
XP_015840190.1	XP_018567698.1
XP_008191107.1	XP_018567699.1
XP_001815109.3	XP_018567700.1
XP_967576.1	XP_018567701.1
XP_008199521.1	XP_018567703.1
XP_015840369.1	XP_018567705.1
XP_015833830.1	XP_018567706.1
XP_015834082.1	XP_018567708.1
XP_008193431.1	XP_018567710.1
XP_972505.1	XP_018567711.1
XP_008199519.1	XP_018567712.1
XP_001809413.1	XP_018567713.1
XP_966802.1	XP_018567714.1
XP_015833601.1	XP_018567720.1
XP_008191100.1	XP_018567730.1
XP_008191098.2	XP_018567732.1
XP_008191101.1	XP_018567734.1
XP_967462.1	XP_018567735.1
XP_008191093.1	XP_018567736.1
XP_008198011.2	XP_018567738.1
XP_972971.1	XP_018567739.1
XP_968561.1	XP_018567742.1
XP_968783.3	XP_018567744.1
XP_008199522.1	XP_018567745.1
XP_015833485.1	XP_018567746.1
XP_015833486.1	XP_018567747.1
XP_008199524.1	XP_018567748.1
XP_008199525.1	XP_018567749.1
XP_974612.1	XP_018567751.1
XP_966415.1	XP_018567753.1
XP_015833849.1	XP_018567754.1
XP_008193409.1	XP_018567755.1
XP_015833831.1	XP_018567756.1
XP_015833860.1	XP_018567758.1
XP_015833863.1	XP_018567761.1
XP_974220.1	XP_018567762.1
XP_008191290.1	XP_018567777.1
XP_974895.2	XP_018567778.1
XP_967161.1	XP_018567779.1
XP_967887.1	XP_018567782.1
XP_015833846.1	XP_018567783.1
XP_972552.3	XP_018567785.1
XP_008193357.1	XP_018567789.1
XP_015833848.1	XP_018567792.1
XP_008193364.1	XP_018567793.1
XP_967501.2	XP_018567794.1
XP_968047.1	XP_018567797.1
XP_008200383.1	XP_018567798.1
XP_008200395.1	XP_018567800.1
XP_008191344.1	XP_018567802.1
XP_008191447.1	XP_018567806.1
XP_015834286.1	XP_018567808.1
XP_008200343.1	XP_018567809.1
XP_015840187.1	XP_018567810.1
XP_015840174.1	XP_018567815.1
XP_008194774.1	XP_018567817.1
XP_968718.1	XP_018567820.1
NP_001153712.1	XP_018567821.1
XP_008191078.2	XP_018567822.1
XP_015837047.1	XP_018567823.1
XP_967733.1	XP_018567824.1
XP_970085.1	XP_018567825.1
XP_008199672.1	XP_018567826.1
XP_967247.2	XP_018567828.1
XP_008191292.1	XP_018567830.1
XP_967731.1	XP_018567832.1
XP_968396.2	XP_018567833.1
XP_008199527.1	XP_018567834.1
XP_008197701.1	XP_018567838.1
XP_008199500.1	XP_018567841.1
XP_971230.2	XP_018567842.1
XP_008195570.1	XP_018567844.1
XP_972558.1	XP_018567845.1
XP_967658.2	XP_018567847.1
XP_967250.1	XP_018567848.1
XP_015834074.1	XP_018567849.1
XP_015834076.1	XP_018567850.1
XP_967720.2	XP_018567852.1
XP_008195650.1	XP_018567854.1
XP_967646.1	XP_018567859.1
XP_967567.1	XP_018567861.1
XP_973456.3	XP_018567867.1
XP_008191528.1	XP_018567868.1
XP_973523.2	XP_018567870.1
XP_973490.1	XP_018567874.1
XP_008197819.1	XP_018567890.1
XP_008194754.1	XP_018567892.1
XP_008198738.1	XP_018567896.1
XP_001808976.1	XP_018567900.1
XP_008194243.1	XP_018567904.1
XP_968753.2	XP_018567905.1
XP_976149.1	XP_018567906.1
XP_966732.1	XP_018567907.1
XP_975102.1	XP_018567908.1
XP_975079.1	XP_018567909.1
XP_008194101.1	XP_018567910.1
XP_015835802.1	XP_018567911.1
XP_008193900.1	XP_018567912.1
XP_015836122.1	XP_018567913.1
XP_966999.1	XP_018567917.1
XP_974390.1	XP_018567919.1
XP_001813224.1	XP_018567920.1
XP_969912.2	XP_018567923.1
XP_008194159.1	XP_018567924.1
XP_970724.1	XP_018567925.1
XP_967085.1	XP_018567927.1
XP_969906.2	XP_018567929.1
XP_974035.2	XP_018567930.1
XP_008198179.1	XP_018567933.1
XP_008198177.1	XP_018567935.1
XP_015839065.1	XP_018567936.1
XP_975260.1	XP_018567937.1
XP_008198304.1	XP_018567938.1
XP_008198308.1	XP_018567940.1
XP_974653.1	XP_018567941.1
XP_015839062.1	XP_018567944.1
XP_008198175.1	XP_018567945.1
XP_015839063.1	XP_018567946.1
XP_008198303.1	XP_018567947.1
XP_008196077.1	XP_018567949.1
XP_008198302.1	XP_018567950.1
XP_968695.1	XP_018567951.1
XP_974606.1	XP_018567952.1
XP_008193147.1	XP_018567953.1
XP_001810629.1	XP_018567955.1
XP_008199323.1	XP_018567956.1
XP_970161.2	XP_018567962.1
XP_015836786.1	XP_018567967.1
XP_973472.3	XP_018567968.1
XP_008197944.1	XP_018567969.1
XP_973997.3	XP_018567970.1
XP_973507.1	XP_018567971.1
XP_973973.1	XP_018567974.1
XP_015837565.1	XP_018567976.1
XP_008201563.1	XP_018567978.1
XP_008192553.1	XP_018567979.1
XP_008197391.1	XP_018567985.1
XP_971483.1	XP_018567986.1
XP_008197393.1	XP_018567987.1
XP_008197466.1	XP_018567989.1
XP_008197096.1	XP_018567990.1
XP_008192816.1	XP_018567996.1
XP_966605.1	XP_018568004.1
XP_008200177.1	XP_018568005.1
XP_008200175.1	XP_018568006.1
XP_008195580.1	XP_018568007.1
XP_971373.1	XP_018568008.1
XP_015836991.1	XP_018568011.1
XP_008193553.2	XP_018568013.1
XP_015835210.1	XP_018568015.1
XP_966419.1	XP_018568017.1
XP_008197884.1	XP_018568020.1
NP_001103423.1	XP_018568022.1
XP_969292.2	XP_018568023.1
XP_008199638.1	XP_018568024.1
XP_008199639.2	XP_018568025.1
XP_015838817.1	XP_018568029.1
XP_008197886.1	XP_018568030.1
XP_008197720.1	XP_018568032.1
XP_971655.2	XP_018568033.1
XP_973483.1	XP_018568035.1
XP_015839091.1	XP_018568037.1
XP_968555.2	XP_018568038.1
XP_970460.1	XP_018568039.1
XP_015839174.1	XP_018568041.1
XP_001815648.1	XP_018568042.1
XP_008198479.2	XP_018568043.1
XP_008198411.1	XP_018568044.1
XP_968473.1	XP_018568045.1
XP_968389.2	XP_018568047.1
XP_015839173.1	XP_018568048.1
XP_015839238.1	XP_018568050.1
NP_001107793.1	XP_018568053.1
XP_968556.2	XP_018568055.1
XP_008198456.2	XP_018568058.1
XP_001816090.1	XP_018568067.1
XP_970026.1	XP_018568073.1
XP_975231.1	XP_018568074.1
XP_008190977.2	XP_018568076.1
XP_015837686.1	XP_018568078.2
NP_001161251.1	XP_018568083.1
XP_015836077.1	XP_018568085.1
XP_008193975.1	XP_018568087.1
XP_008195883.2	XP_018568088.1
XP_008195076.1	XP_018568091.1
XP_008195192.1	XP_018568092.1
XP_008195523.1	XP_018568094.1
XP_008195317.2	XP_018568095.1
XP_966576.1	XP_018568098.1
XP_008195093.1	XP_018568099.1
XP_008195091.1	XP_018568100.1
XP_015837726.1	XP_018568102.1
XP_008195096.1	XP_018568103.1
XP_968848.1	XP_018568104.1
XP_968146.1	XP_018568105.1
XP_015836428.1	XP_018568106.1
XP_974280.1	XP_018568107.1
XP_968880.1	XP_018568113.1
XP_001814375.2	XP_018568115.1
XP_973264.1	XP_018568116.1
XP_968166.2	XP_018568117.1
XP_972224.1	XP_018568118.1
XP_972279.1	XP_018568119.1
NP_001164362.1	XP_018568121.1
XP_008194623.1	XP_018568123.1
XP_015836463.1	XP_018568124.2
XP_966902.2	XP_018568125.1
XP_972841.1	XP_018568126.1
XP_968990.2	XP_018568129.1
XP_008194810.1	XP_018568130.1
XP_971403.3	XP_018568136.1
XP_966738.1	XP_018568137.1
XP_008194525.1	XP_018568138.1
XP_008197380.1	XP_018568140.1
XP_008198272.1	XP_018568141.1
XP_973343.1	XP_018568143.1
XP_974448.1	XP_018568146.1
XP_008199809.1	XP_018568147.1
XP_967547.1	XP_018568148.1
XP_973706.1	XP_018568149.1
XP_008196538.1	XP_018568150.1
XP_008197708.1	XP_018568151.1
XP_015839211.1	XP_018568152.1
XP_015837756.1	XP_018568153.1
XP_015837854.1	XP_018568154.1
XP_015837855.1	XP_018568155.1
XP_008199810.1	XP_018568156.1
XP_008199812.1	XP_018568158.1
XP_015838059.1	XP_018568159.1
XP_008197381.1	XP_018568162.1
XP_973543.1	XP_018568163.1
XP_008196537.1	XP_018568164.1
XP_969282.1	XP_018568165.1
XP_975162.1	XP_018568166.1
NP_001139385.1	XP_018568167.1
XP_971911.1	XP_018568168.1
XP_974480.1	XP_018568169.2
XP_969603.1	XP_018568171.1
XP_973232.1	XP_018568173.1
XP_971097.1	XP_018568178.1
XP_008194463.1	XP_018568182.1
XP_972942.1	XP_018568184.1
XP_967748.1	XP_018568186.1
XP_970245.1	XP_018568188.1
XP_967826.1	XP_018568190.1
XP_008194693.1	XP_018568191.1
XP_008195802.1	XP_018568192.1
XP_969212.1	XP_018568193.1
XP_967340.1	XP_018568199.1
XP_008194464.1	XP_018568200.1
XP_008192531.1	XP_018568207.1
XP_975414.2	XP_018568208.1
XP_015834563.1	XP_018568209.1
XP_975064.2	XP_018568210.1
XP_969256.2	XP_018568211.1
XP_008191807.1	XP_018568212.1
XP_974800.1	XP_018568213.1
XP_971951.1	XP_018568214.1
XP_969621.2	XP_018568215.1
XP_975555.3	XP_018568216.1
XP_969699.1	XP_018568217.1
XP_976248.2	XP_018568219.1
XP_008192534.1	XP_018568220.1
XP_008198305.1	XP_018568221.1
XP_974999.1	XP_018568223.1
XP_974397.2	XP_018568224.1
XP_008192153.1	XP_018568225.1
XP_969842.1	XP_018568226.1
XP_968960.1	XP_018568227.1
XP_008191937.1	XP_018568228.1
XP_008191938.1	XP_018568229.1
XP_975398.2	XP_018568230.1
XP_008191939.1	XP_018568231.1
XP_975392.1	XP_018568232.1
XP_015834786.1	XP_018568233.1
XP_974757.2	XP_018568234.1
XP_001815774.1	XP_018568237.1
XP_975088.1	XP_018568239.1
XP_008192465.1	XP_018568242.1
XP_008191866.1	XP_018568246.1
XP_974787.2	XP_018568247.1
XP_015834926.1	XP_018568248.1
XP_966385.1	XP_018568249.1
XP_015836471.1	XP_018568250.1
XP_015836472.1	XP_018568252.1
NP_001034500.1	XP_018568258.1
XP_975146.1	XP_018568259.1
XP_008201418.1	XP_018568267.1
XP_008201420.1	XP_018568270.1
XP_975060.2	XP_018568271.1
XP_008201422.1	XP_018568275.1
XP_008201423.1	XP_018568276.1
XP_975074.1	XP_018568277.1
XP_008201424.1	XP_018568278.1
XP_967870.1	XP_018568281.1
XP_015839094.1	XP_018568282.1
XP_975174.1	XP_018568283.1
XP_008201431.1	XP_018568285.1
XP_015835950.1	XP_018568287.1
XP_008192378.1	XP_018568289.1
XP_967524.1	XP_018568290.1
XP_967675.1	XP_018568291.1
XP_969563.1	XP_018568292.1
XP_968375.1	XP_018568293.1
XP_967315.1	XP_018568294.1
XP_008196611.1	XP_018568297.1
XP_967267.1	XP_018568298.1
XP_975034.1	XP_018568299.1
XP_967348.1	XP_018568300.1
XP_008195600.1	XP_018568301.1
XP_970196.2	XP_018568304.1
XP_967915.2	XP_018568305.1
XP_008193969.1	XP_018568307.1
XP_015836048.1	XP_018568308.1
XP_015839270.1	XP_018568312.1
XP_008195382.1	XP_018568313.1
XP_008200152.1	XP_018568314.1
XP_001807041.2	XP_018568334.1
XP_008201334.1	XP_018568335.1
XP_015833790.1	XP_018568337.1
XP_015833789.1	XP_018568340.1
XP_972619.2	XP_018568344.1
XP_008192567.1	XP_018568345.1
XP_008198275.1	XP_018568346.1
XP_008199736.1	XP_018568347.1
XP_008198113.1	XP_018568348.1
XP_008196154.1	XP_018568361.1
XP_969410.1	XP_018568372.1
XP_967572.1	XP_018568374.1
XP_972673.1	XP_018568375.1
XP_008194699.1	XP_018568377.1
XP_969197.1	XP_018568379.1
XP_974311.1	XP_018568380.1
XP_969413.1	XP_018568388.1
XP_008195018.2	XP_018568398.1
XP_008195017.1	XP_018568399.1
XP_968238.2	XP_018568401.1
XP_015836277.1	XP_018568408.1
XP_969339.3	XP_018568409.1
XP_969485.1	XP_018568410.1
XP_969181.2	XP_018568412.1
XP_001812431.2	XP_018568415.1
XP_969249.1	XP_018568417.1
XP_008190378.1	XP_018568420.1
XP_971764.2	XP_018568422.1
XP_969319.1	XP_018568423.1
XP_001812516.2	XP_018568424.1
XP_001812473.1	XP_018568430.1
XP_001811535.1	XP_018568431.1
XP_971052.1	XP_018568432.1
XP_008197996.1	XP_018568433.1
XP_973468.3	XP_018568435.1
NP_001163995.1	XP_018568436.1
XP_973433.1	XP_018568438.1
XP_973379.2	XP_018568439.1
XP_008198385.1	XP_018568440.1
XP_008196848.1	XP_018568446.1
XP_008199213.1	XP_018568447.1
XP_008199206.1	XP_018568449.1
XP_968995.1	XP_018568451.1
XP_974080.1	XP_018568454.1
XP_001813445.1	XP_018568456.1
XP_974447.1	XP_018568457.1
XP_008193725.1	XP_018568459.1
XP_969365.1	XP_018568466.1
XP_008200164.1	XP_018568468.1
XP_008200166.1	XP_018568469.1
XP_015836744.1	XP_018568478.1
XP_972970.1	XP_018568479.1
XP_972846.1	XP_018568480.1
NP_001034528.2	XP_018568482.1
XP_015834807.1	XP_018568489.1
XP_968431.1	XP_018568496.1
XP_969832.1	XP_018568498.1
XP_008190868.1	XP_018568499.1
XP_008191068.1	XP_018568500.1
XP_968196.1	XP_018568502.1
XP_008191070.1	XP_018568504.1
XP_008191067.1	XP_018568505.2
XP_008190869.1	XP_018568506.1
XP_015833509.1	XP_018568508.1
XP_969765.1	XP_018568510.1
XP_966771.1	XP_018568511.1
XP_968046.3	XP_018568512.1
XP_968511.2	XP_018568513.1
XP_966498.1	XP_018568515.1
XP_015836858.1	XP_018568517.1
XP_008193785.1	XP_018568518.1
XP_008193780.1	XP_018568519.1
XP_968688.1	XP_018568521.1
XP_008196323.1	XP_018568522.1
XP_970827.1	XP_018568523.1
NP_001034536.1	XP_018568525.1
XP_975339.3	XP_018568527.1
XP_975272.1	XP_018568530.1
XP_975332.1	XP_018568531.1
XP_015835760.1	XP_018568532.1
XP_015837207.1	XP_018568533.1
XP_008196322.1	XP_018568534.1
XP_008192359.1	XP_018568535.1
XP_015836795.1	XP_018568538.1
XP_015837542.1	XP_018568539.1
XP_008196325.1	XP_018568541.1
XP_015837461.1	XP_018568542.1
XP_015837462.1	XP_018568543.1
XP_008193981.1	XP_018568550.1
XP_974204.1	XP_018568551.1
XP_008196324.1	XP_018568552.1
XP_015835954.1	XP_018568554.1
XP_008193824.1	XP_018568555.1
XP_008200058.1	XP_018568557.1
XP_008194435.1	XP_018568558.1
XP_015836101.1	XP_018568559.1
XP_975320.1	XP_018568560.1
XP_008197292.1	XP_018568575.1
XP_008197311.1	XP_018568576.1
XP_008197317.1	XP_018568578.1
XP_008197340.1	XP_018568583.1
XP_971117.1	XP_018568584.1
XP_008199760.1	XP_018568586.1
XP_008198483.1	XP_018568592.1
XP_970705.2	XP_018568596.1
XP_015839158.1	XP_018568597.1
XP_968352.3	XP_018568599.1
NP_001164243.1	XP_018568601.1
XP_008201452.1	XP_018568603.1
XP_008191398.1	XP_018568604.1
XP_008199673.1	XP_018568607.1
XP_008194162.1	XP_018568611.1
XP_972526.2	XP_018568612.1
XP_001812039.1	XP_018568614.1
XP_970967.2	XP_018568615.1
XP_974476.1	XP_018568616.1
XP_972171.1	XP_018568622.1
XP_972331.1	XP_018568623.1
XP_972374.2	XP_018568624.1
XP_015835462.1	XP_018568627.1
XP_008193284.1	XP_018568628.1
XP_001812086.2	XP_018568631.1
XP_972426.2	XP_018568633.1
XP_015840067.1	XP_018568638.2
XP_967024.2	XP_018568639.1
NP_001076792.1	XP_018568640.1
XP_015840341.1	XP_018568642.1
XP_967287.2	XP_018568643.1
XP_973085.1	XP_018568644.1
XP_008197905.1	XP_018568645.1
XP_972775.2	XP_018568646.1
XP_008197980.1	XP_018568648.1
NP_001158280.1	XP_018568649.1
XP_972731.1	XP_018568650.1
XP_969573.1	XP_018568651.1
XP_008197983.1	XP_018568654.1
XP_972150.2	XP_018568656.1
XP_008197936.1	XP_018568658.1
NP_001280524.1	XP_018568659.1
XP_969150.1	XP_018568660.1
XP_015840071.1	XP_018568661.1
XP_972151.1	XP_018568665.1
XP_967120.2	XP_018568666.1
XP_968467.1	XP_018568668.1
XP_008192838.1	XP_018568669.1
XP_972219.1	XP_018568671.1
XP_973045.1	XP_018568673.1
XP_015838602.1	XP_018568681.1
XP_969356.1	XP_018568683.1
XP_970876.1	XP_018568684.1
XP_972406.2	XP_018568685.1
XP_015839233.1	XP_018568687.1
XP_015836644.1	XP_018568688.1
XP_966308.2	XP_018568689.1
XP_008200820.1	XP_018568690.1
XP_015833659.1	XP_018568693.1
XP_973294.2	XP_018568694.1
XP_974474.1	XP_018568696.1
XP_975130.2	XP_018568697.2
NP_001164234.1	XP_018568698.1
XP_975120.1	XP_018568700.1
XP_975065.2	XP_018568701.1
XP_015834885.1	XP_018568702.1
XP_008199577.1	XP_018568703.1
XP_974094.3	XP_018568704.1
XP_015834535.1	XP_018568706.1
XP_008191821.1	XP_018568707.1
XP_975428.1	XP_018568708.1
XP_008192785.1	XP_018568710.1
XP_972573.1	XP_018568711.1
XP_967221.1	XP_018568712.1
XP_008200209.1	XP_018568713.1
XP_970704.1	XP_018568714.1
XP_008191165.1	XP_018568715.1
XP_001807705.1	XP_018568716.1
XP_008192072.1	XP_018568717.1
XP_973226.1	XP_018568718.1
XP_973104.1	XP_018568720.1
XP_008191570.1	XP_018568721.1
XP_974014.1	XP_018568722.1
XP_008193729.1	XP_018568723.1
XP_969359.1	XP_018568724.1
XP_008194104.1	XP_018568725.1
XP_008191163.1	XP_018568726.1
XP_968562.2	XP_018568727.1
XP_001815752.1	XP_018568728.1
XP_970509.1	XP_018568729.1
XP_975078.2	XP_018568733.1
XP_008192487.2	XP_018568735.1
XP_008200059.1	XP_018568738.1
XP_008191678.1	XP_018568741.1
XP_008199366.1	XP_018568751.1
XP_008193596.1	XP_018568756.1
XP_008200210.1	XP_018568757.1
XP_008200211.1	XP_018568758.1
XP_008192788.1	XP_018568759.1
XP_969673.1	XP_018568762.1
XP_008200953.1	XP_018568763.1
XP_015834800.1	XP_018568765.1
XP_015834802.1	XP_018568766.1
XP_015834803.1	XP_018568767.1
NP_001153714.1	XP_018568768.1
XP_008191569.1	XP_018568769.1
XP_969111.2	XP_018568772.1
XP_973188.1	XP_018568773.2
XP_008191669.1	XP_018568776.1
XP_967808.1	XP_018568778.1
XP_015833761.1	XP_018568779.1
NP_001161921.1	XP_018568787.1
XP_967337.1	XP_018568788.1
XP_966996.1	XP_018568790.1
XP_967173.1	XP_018568791.1
XP_015835826.1	XP_018568792.1
XP_008193363.1	XP_018568793.1
XP_967258.1	XP_018568794.1
XP_015835642.1	XP_018568796.1
XP_008200481.1	XP_018568801.1
XP_008199946.1	XP_018568804.1
XP_015837027.1	XP_018568809.1
XP_967513.1	XP_018568810.1
XP_974681.2	XP_018568811.1
XP_008194358.1	XP_018568812.1
XP_008194357.1	XP_018568816.1
XP_976102.1	XP_018568820.1
XP_008193410.1	XP_018568821.1
XP_015835685.1	XP_018568822.1
XP_975348.1	XP_018568824.1
XP_001813130.1	XP_018568829.1
XP_008201215.1	XP_018568831.1
XP_008201214.1	XP_018568832.1
XP_008201216.1	XP_018568839.1
XP_015840610.1	XP_018568841.1
XP_008196576.2	XP_018568843.1
XP_015838433.1	XP_018568844.1
XP_001809245.1	XP_018568846.1
XP_975026.1	XP_018568847.1
XP_008197350.1	XP_018568848.1
XP_015838535.1	XP_018568849.1
XP_008197314.1	XP_018568850.1
XP_975071.2	XP_018568851.1
XP_015838508.1	XP_018568853.1
XP_967471.1	XP_018568857.1
XP_973094.1	XP_018568858.1
XP_974509.1	XP_018568859.1
XP_015836042.1	XP_018568860.1
