XP_018560761.1	XP_023021411.1
XP_018567654.1	XP_023014018.1
XP_018567655.1	XP_023014040.1
XP_018567657.1	XP_023018382.1
XP_018567665.1	XP_023029250.1
XP_018567666.1	XP_023022610.1
XP_018567667.1	XP_023014021.1
XP_018567668.1	XP_023023118.1
XP_018567669.1	XP_023014032.1
XP_018567670.1	XP_023021334.1
XP_018567672.1	XP_023026732.1
XP_018567673.1	XP_023028180.1
XP_018567677.1	XP_023018320.1
XP_018567678.1	XP_023017371.1
XP_018567679.1	XP_023014031.1
XP_018567681.1	XP_023028241.1
XP_018567682.1	XP_023017372.1
XP_018567683.1	XP_023028109.1
XP_018567684.1	XP_023019975.1
XP_018567686.1	XP_023028078.1
XP_018567687.1	XP_023028322.1
XP_018567689.1	XP_023028032.1
XP_018567690.1	XP_023028214.1
XP_018567691.1	XP_023018692.1
XP_018567692.1	XP_023026612.1
XP_018567693.1	XP_023025490.1
XP_018567695.1	XP_023014041.1
XP_018567698.1	XP_023027093.1
XP_018567701.1	XP_023018321.1
XP_018567702.1	XP_023017355.1
XP_018567703.1	XP_023017354.1
XP_018567705.1	XP_023023608.1
XP_018567706.1	XP_023011524.1
XP_018567707.1	XP_023011525.1
XP_018567708.1	XP_023028130.1
XP_018567710.1	XP_023014017.1
XP_018567711.1	XP_023018691.1
XP_018567712.1	XP_023017398.1
XP_018567713.1	XP_023025968.1
XP_018567714.1	XP_023028252.1
XP_018567721.1	XP_023017381.1
XP_018567722.1	XP_023017383.1
XP_018567723.1	XP_023017385.1
XP_018567725.1	XP_023017387.1
XP_018567727.1	XP_023017392.1
XP_018567729.1	XP_023017391.1
XP_018567730.1	XP_023027194.1
XP_018567734.1	XP_023017377.1
XP_018567735.1	XP_023016540.1
XP_018567736.1	XP_023016541.1
XP_018567737.1	XP_023028190.1
XP_018567738.1	XP_023027328.1
XP_018567739.1	XP_023025394.1
XP_018567740.2	XP_023018317.1
XP_018567742.1	XP_023018322.1
XP_018567744.1	XP_023017368.1
XP_018567745.1	XP_023017363.1
XP_018567746.1	XP_023017364.1
XP_018567747.1	XP_023017365.1
XP_018567748.1	XP_023017366.1
XP_018567749.1	XP_023017367.1
XP_018567754.1	XP_023019976.1
XP_018567755.1	XP_023021759.1
XP_018567757.1	XP_023021744.1
XP_018567758.1	XP_023021747.1
XP_018567761.1	XP_023021750.1
XP_018567762.1	XP_023025787.1
XP_018567763.1	XP_023025240.1
XP_018567774.1	XP_023024042.1
XP_018567775.1	XP_023024046.1
XP_018567777.1	XP_023022612.1
XP_018567778.1	XP_023015557.1
XP_018567779.1	XP_023022608.1
XP_018567782.1	XP_023014042.1
XP_018567783.1	XP_023027329.1
XP_018567785.1	XP_023019105.1
XP_018567786.1	XP_023019106.1
XP_018567789.1	XP_023011526.1
XP_018567794.1	XP_023022611.1
XP_018567797.1	XP_023028063.1
XP_018567798.1	XP_023028286.1
XP_018567800.1	XP_023028292.1
XP_018567802.1	XP_023018329.1
XP_018567806.1	XP_023027953.1
XP_018567809.1	XP_023018702.1
XP_018567810.1	XP_023013357.1
XP_018567815.1	XP_023025959.1
XP_018567820.1	XP_023023080.1
XP_018567821.1	XP_023014020.1
XP_018567822.1	XP_023028170.1
XP_018567823.1	XP_023022858.1
XP_018567824.1	XP_023028153.1
XP_018567826.1	XP_023021656.1
XP_018567828.1	XP_023023610.1
XP_018567830.1	XP_023023611.1
XP_018567832.1	XP_023022227.1
XP_018567835.1	XP_023016602.1
XP_018567837.1	XP_023017360.1
XP_018567839.1	XP_023028212.1
XP_018567841.1	XP_023021485.1
XP_018567845.1	XP_023018700.1
XP_018567847.1	XP_023028356.1
XP_018567848.1	XP_023025391.1
XP_018567849.1	XP_023027927.1
XP_018567850.1	XP_023027939.1
XP_018567852.1	XP_023027263.1
XP_018567854.1	XP_023013679.1
XP_018567855.1	XP_023020277.1
XP_018567860.1	XP_023027605.1
XP_018567861.1	XP_023028071.1
XP_018567865.1	XP_023015791.1
XP_018567867.1	XP_023023944.1
XP_018567868.1	XP_023013086.1
XP_018567870.1	XP_023023945.1
XP_018567873.1	XP_023016280.1
XP_018567874.1	XP_023019178.1
XP_018567876.1	XP_023023682.1
XP_018567880.1	XP_023023684.1
XP_018567890.1	XP_023011496.1
XP_018567894.1	XP_023029390.1
XP_018567896.1	XP_023013121.1
XP_018567900.1	XP_023014396.1
XP_018567904.1	XP_023016403.1
XP_018567905.1	XP_023021368.1
XP_018567907.1	XP_023021354.1
XP_018567908.1	XP_023026255.1
XP_018567909.1	XP_023016400.1
XP_018567910.1	XP_023023659.1
XP_018567911.1	XP_023019171.1
XP_018567912.1	XP_023026256.1
XP_018567914.1	XP_023029673.1
XP_018567917.1	XP_023016432.1
XP_018567918.1	XP_023016434.1
XP_018567920.1	XP_023017321.1
XP_018567923.1	XP_023016423.1
XP_018567924.1	XP_023016426.1
XP_018567925.1	XP_023016429.1
XP_018567926.1	XP_023016439.1
XP_018567927.1	XP_023016430.1
XP_018567929.1	XP_023012360.1
XP_018567930.1	XP_023018409.1
XP_018567932.1	XP_023029841.1
XP_018567933.1	XP_023029842.1
XP_018567935.1	XP_023028121.1
XP_018567936.1	XP_023029840.1
XP_018567937.1	XP_023016449.1
XP_018567938.1	XP_023029853.1
XP_018567939.1	XP_023011640.1
XP_018567941.1	XP_023029850.1
XP_018567942.1	XP_023029843.1
XP_018567945.1	XP_023011652.1
XP_018567946.1	XP_023011653.1
XP_018567947.1	XP_023029852.1
XP_018567949.1	XP_023029847.1
XP_018567950.1	XP_023029851.1
XP_018567951.1	XP_023029849.1
XP_018567952.1	XP_023017007.1
XP_018567953.1	XP_023027486.1
XP_018567955.1	XP_023023498.1
XP_018567956.1	XP_023017026.1
XP_018567962.1	XP_023012771.1
XP_018567967.1	XP_023024645.1
XP_018567968.1	XP_023020073.1
XP_018567969.1	XP_023030161.1
XP_018567970.1	XP_023024643.1
XP_018567971.1	XP_023022316.1
XP_018567972.1	XP_023020092.1
XP_018567974.1	XP_023024644.1
XP_018567976.1	XP_023022151.1
XP_018567978.1	XP_023012770.1
XP_018567979.1	XP_023018080.1
XP_018567986.1	XP_023017949.1
XP_018567987.1	XP_023017950.1
XP_018567988.1	XP_023030201.1
XP_018567989.1	XP_023020400.1
XP_018567990.1	XP_023024560.1
XP_018567992.1	XP_023027977.1
XP_018567996.1	XP_023017869.1
XP_018568006.1	XP_023022225.1
XP_018568007.1	XP_023018636.1
XP_018568008.1	XP_023021014.1
XP_018568011.1	XP_023018638.1
XP_018568013.1	XP_023016159.1
XP_018568015.1	XP_023023489.1
XP_018568017.1	XP_023022395.1
XP_018568018.1	XP_023016162.1
XP_018568020.1	XP_023030210.1
XP_018568022.1	XP_023023439.1
XP_018568023.1	XP_023021323.1
XP_018568024.1	XP_023021321.1
XP_018568029.1	XP_023022924.1
XP_018568030.1	XP_023030218.1
XP_018568033.1	XP_023017614.1
XP_018568035.1	XP_023024411.1
XP_018568037.1	XP_023012582.1
XP_018568038.1	XP_023026709.1
XP_018568041.1	XP_023017296.1
XP_018568042.1	XP_023011557.1
XP_018568043.1	XP_023023026.1
XP_018568044.1	XP_023025482.1
XP_018568045.1	XP_023027812.1
XP_018568047.1	XP_023027809.1
XP_018568048.1	XP_023027160.1
XP_018568050.1	XP_023018147.1
XP_018568053.1	XP_023029675.1
XP_018568055.1	XP_023019794.1
XP_018568058.1	XP_023019798.1
XP_018568066.1	XP_023029338.1
XP_018568067.1	XP_023029750.1
XP_018568073.1	XP_023026087.1
XP_018568074.1	XP_023016527.1
XP_018568078.2	XP_023021468.1
XP_018568080.1	XP_023021013.1
XP_018568081.1	XP_023021008.1
XP_018568083.1	XP_023022023.1
XP_018568085.1	XP_023023856.1
XP_018568087.1	XP_023021009.1
XP_018568091.1	XP_023024026.1
XP_018568092.1	XP_023021933.1
XP_018568094.1	XP_023021934.1
XP_018568095.1	XP_023018827.1
XP_018568098.1	XP_023018707.1
XP_018568099.1	XP_023022071.1
XP_018568100.1	XP_023020447.1
XP_018568103.1	XP_023020448.1
XP_018568104.1	XP_023012527.1
XP_018568105.1	XP_023027289.1
XP_018568106.1	XP_023023289.1
XP_018568107.1	XP_023023054.1
XP_018568110.1	XP_023016220.1
XP_018568113.1	XP_023015296.1
XP_018568114.1	XP_023019944.1
XP_018568115.1	XP_023026187.1
XP_018568116.1	XP_023013757.1
XP_018568117.1	XP_023012841.1
XP_018568118.1	XP_023025057.1
XP_018568119.1	XP_023027794.1
XP_018568121.1	XP_023017298.1
XP_018568125.1	XP_023025053.1
XP_018568126.1	XP_023019991.1
XP_018568129.1	XP_023012524.1
XP_018568130.1	XP_023019996.1
XP_018568135.1	XP_023019604.1
XP_018568136.1	XP_023019605.1
XP_018568137.1	XP_023016560.1
XP_018568138.1	XP_023016342.1
XP_018568141.1	XP_023030359.1
XP_018568142.1	XP_023018935.1
XP_018568143.1	XP_023022962.1
XP_018568146.1	XP_023022582.1
XP_018568147.1	XP_023022038.1
XP_018568149.1	XP_023022583.1
XP_018568151.1	XP_023021253.1
XP_018568152.1	XP_023016583.1
XP_018568155.1	XP_023018720.1
XP_018568158.1	XP_023018723.1
XP_018568160.1	XP_023022973.1
XP_018568162.1	XP_023022808.1
XP_018568163.1	XP_023018936.1
XP_018568165.1	XP_023012519.1
XP_018568166.1	XP_023018725.1
XP_018568167.1	XP_023013940.1
XP_018568168.1	XP_023028236.1
XP_018568171.1	XP_023030018.1
XP_018568172.1	XP_023018406.1
XP_018568173.1	XP_023020979.1
XP_018568174.1	XP_023014575.1
XP_018568175.1	XP_023016470.1
XP_018568178.1	XP_023014577.1
XP_018568180.1	XP_023016474.1
XP_018568182.1	XP_023014573.1
XP_018568184.1	XP_023014574.1
XP_018568186.1	XP_023014580.1
XP_018568188.1	XP_023014579.1
XP_018568190.1	XP_023014578.1
XP_018568191.1	XP_023027672.1
XP_018568192.1	XP_023030019.1
XP_018568193.1	XP_023012521.1
XP_018568199.1	XP_023016471.1
XP_018568200.1	XP_023014572.1
XP_018568207.1	XP_023030138.1
XP_018568209.1	XP_023026156.1
XP_018568210.1	XP_023030149.1
XP_018568211.1	XP_023030154.1
XP_018568212.1	XP_023013938.1
XP_018568213.1	XP_023028154.1
XP_018568214.1	XP_023020019.1
XP_018568215.1	XP_023020020.1
XP_018568216.1	XP_023020018.1
XP_018568218.1	XP_023030147.1
XP_018568220.1	XP_023030141.1
XP_018568221.1	XP_023028155.1
XP_018568223.1	XP_023030179.1
XP_018568224.1	XP_023028175.1
XP_018568225.1	XP_023026344.1
XP_018568226.1	XP_023013815.1
XP_018568227.1	XP_023013951.1
XP_018568228.1	XP_023020403.1
XP_018568229.1	XP_023020404.1
XP_018568230.1	XP_023020405.1
XP_018568231.1	XP_023020407.1
XP_018568232.1	XP_023020401.1
XP_018568234.1	XP_023015392.1
XP_018568237.1	XP_023030137.1
XP_018568239.1	XP_023012378.1
XP_018568242.1	XP_023017682.1
XP_018568246.1	XP_023012293.1
XP_018568248.1	XP_023012289.1
XP_018568249.1	XP_023011897.1
XP_018568250.1	XP_023011899.1
XP_018568258.1	XP_023027271.1
XP_018568259.1	XP_023027270.1
XP_018568267.1	XP_023021714.1
XP_018568270.1	XP_023013286.1
XP_018568276.1	XP_023026377.1
XP_018568279.1	XP_023017531.1
XP_018568282.1	XP_023030288.1
XP_018568285.1	XP_023023418.1
XP_018568287.1	XP_023015535.1
XP_018568290.1	XP_023024887.1
XP_018568292.1	XP_023019817.1
XP_018568293.1	XP_023022276.1
XP_018568294.1	XP_023022273.1
XP_018568297.1	XP_023028046.1
XP_018568298.1	XP_023026756.1
XP_018568299.1	XP_023012517.1
XP_018568300.1	XP_023023016.1
XP_018568301.1	XP_023019816.1
XP_018568304.1	XP_023019814.1
XP_018568305.1	XP_023022272.1
XP_018568307.1	XP_023015530.1
XP_018568312.1	XP_023011556.1
XP_018568313.1	XP_023024752.1
XP_018568314.1	XP_023015527.1
XP_018568334.1	XP_023012807.1
XP_018568335.1	XP_023030181.1
XP_018568338.1	XP_023012110.1
XP_018568339.1	XP_023012184.1
XP_018568340.1	XP_023012255.1
XP_018568344.1	XP_023020180.1
XP_018568345.1	XP_023012202.1
XP_018568346.1	XP_023030332.1
XP_018568361.1	XP_023017781.1
XP_018568372.1	XP_023017766.1
XP_018568374.1	XP_023017763.1
XP_018568375.1	XP_023017764.1
XP_018568377.1	XP_023017765.1
XP_018568379.1	XP_023017774.1
XP_018568380.1	XP_023017760.1
XP_018568388.1	XP_023017775.1
XP_018568393.1	XP_023016045.1
XP_018568398.1	XP_023017767.1
XP_018568399.1	XP_023017772.1
XP_018568401.1	XP_023012840.1
XP_018568408.1	XP_023017761.1
XP_018568409.1	XP_023017776.1
XP_018568410.1	XP_023017779.1
XP_018568412.1	XP_023020359.1
XP_018568415.1	XP_023012500.1
XP_018568417.1	XP_023012513.1
XP_018568420.1	XP_023019128.1
XP_018568421.1	XP_023012484.1
XP_018568423.1	XP_023012516.1
XP_018568424.1	XP_023014880.1
XP_018568425.1	XP_023012843.1
XP_018568430.1	XP_023012512.1
XP_018568431.1	XP_023016831.1
XP_018568432.1	XP_023016828.1
XP_018568433.1	XP_023016829.1
XP_018568435.1	XP_023018493.1
XP_018568436.1	XP_023027852.1
XP_018568438.1	XP_023022143.1
XP_018568439.1	XP_023023390.1
XP_018568446.1	XP_023019229.1
XP_018568449.1	XP_023016768.1
XP_018568451.1	XP_023013696.1
XP_018568452.1	XP_023026213.1
XP_018568454.1	XP_023012410.1
XP_018568456.1	XP_023019081.1
XP_018568457.1	XP_023028245.1
XP_018568459.1	XP_023017430.1
XP_018568460.1	XP_023030513.1
XP_018568463.1	XP_023011482.1
XP_018568464.1	XP_023011483.1
XP_018568466.1	XP_023025923.1
XP_018568467.1	XP_023017970.1
XP_018568473.1	XP_023030515.1
XP_018568477.1	XP_023025716.1
XP_018568478.1	XP_023028745.1
XP_018568479.1	XP_023027890.1
XP_018568480.1	XP_023025717.1
XP_018568481.1	XP_023020493.1
XP_018568482.1	XP_023020494.1
XP_018568486.2	XP_023015946.1
XP_018568490.1	XP_023013142.1
XP_018568496.1	XP_023025993.1
XP_018568498.1	XP_023023565.1
XP_018568499.1	XP_023019946.1
XP_018568500.1	XP_023011728.1
XP_018568502.1	XP_023018383.1
XP_018568504.1	XP_023013927.1
XP_018568505.2	XP_023019947.1
XP_018568506.1	XP_023026196.1
XP_018568510.1	XP_023023567.1
XP_018568511.1	XP_023023566.1
XP_018568512.1	XP_023015549.1
XP_018568514.1	XP_023016613.1
XP_018568515.1	XP_023013355.1
XP_018568518.1	XP_023021062.1
XP_018568519.1	XP_023012405.1
XP_018568521.1	XP_023017702.1
XP_018568522.1	XP_023021068.1
XP_018568523.1	XP_023016440.1
XP_018568526.1	XP_023012421.1
XP_018568527.1	XP_023012352.1
XP_018568530.1	XP_023012441.1
XP_018568531.1	XP_023012316.1
XP_018568532.1	XP_023019275.1
XP_018568533.1	XP_023021066.1
XP_018568535.1	XP_023017069.1
XP_018568536.1	XP_023021076.1
XP_018568539.1	XP_023012436.1
XP_018568540.1	XP_023025356.1
XP_018568542.1	XP_023028442.1
XP_018568550.1	XP_023021063.1
XP_018568551.1	XP_023021064.1
XP_018568552.1	XP_023030291.1
XP_018568554.1	XP_023022964.1
XP_018568555.1	XP_023021071.1
XP_018568557.1	XP_023013465.1
XP_018568558.1	XP_023024471.1
XP_018568560.1	XP_023024461.1
XP_018568583.1	XP_023027121.1
XP_018568584.1	XP_023015058.1
XP_018568585.1	XP_023022657.1
XP_018568592.1	XP_023026173.1
XP_018568596.1	XP_023016585.1
XP_018568599.1	XP_023025458.1
XP_018568601.1	XP_023015773.1
XP_018568603.1	XP_023018657.1
XP_018568607.1	XP_023025991.1
XP_018568610.1	XP_023012699.1
XP_018568611.1	XP_023012700.1
XP_018568612.1	XP_023019142.1
XP_018568614.1	XP_023012344.1
XP_018568615.1	XP_023019144.1
XP_018568616.1	XP_023019145.1
XP_018568620.1	XP_023020256.1
XP_018568622.1	XP_023025890.1
XP_018568623.1	XP_023025892.1
XP_018568625.1	XP_023020260.1
XP_018568627.1	XP_023012361.1
XP_018568628.1	XP_023012350.1
XP_018568631.1	XP_023012351.1
XP_018568638.2	XP_023024662.1
XP_018568639.1	XP_023024416.1
XP_018568640.1	XP_023018719.1
XP_018568643.1	XP_023024769.1
XP_018568644.1	XP_023019883.1
XP_018568645.1	XP_023019881.1
XP_018568646.1	XP_023023456.1
XP_018568648.1	XP_023023455.1
XP_018568650.1	XP_023024655.1
XP_018568651.1	XP_023023459.1
XP_018568654.1	XP_023023463.1
XP_018568656.1	XP_023024565.1
XP_018568658.1	XP_023023464.1
XP_018568659.1	XP_023023458.1
XP_018568660.1	XP_023023454.1
XP_018568661.1	XP_023024344.1
XP_018568665.1	XP_023024748.1
XP_018568666.1	XP_023024678.1
XP_018568668.1	XP_023018796.1
XP_018568669.1	XP_023018818.1
XP_018568671.1	XP_023024758.1
XP_018568673.1	XP_023023450.1
XP_018568681.1	XP_023025844.1
XP_018568683.1	XP_023024577.1
XP_018568684.1	XP_023018807.1
XP_018568687.1	XP_023012817.1
XP_018568689.1	XP_023012814.1
XP_018568690.1	XP_023012815.1
XP_018568692.1	XP_023027097.1
XP_018568693.1	XP_023016817.1
XP_018568694.1	XP_023013656.1
XP_018568696.1	XP_023018076.1
XP_018568700.1	XP_023022733.1
XP_018568701.1	XP_023021943.1
XP_018568702.1	XP_023024771.1
XP_018568703.1	XP_023028823.1
XP_018568704.1	XP_023018457.1
XP_018568706.1	XP_023023209.1
XP_018568707.1	XP_023012005.1
XP_018568708.1	XP_023023894.1
XP_018568710.1	XP_023026363.1
XP_018568711.1	XP_023013790.1
XP_018568712.1	XP_023014232.1
XP_018568713.1	XP_023022348.1
XP_018568714.1	XP_023020444.1
XP_018568716.1	XP_023013794.1
XP_018568717.1	XP_023012136.1
XP_018568718.1	XP_023018029.1
XP_018568721.1	XP_023022747.1
XP_018568722.1	XP_023012008.1
XP_018568723.1	XP_023012249.1
XP_018568724.1	XP_023022309.1
XP_018568725.1	XP_023027528.1
XP_018568726.1	XP_023023763.1
XP_018568727.1	XP_023022239.1
XP_018568728.1	XP_023018081.1
XP_018568729.1	XP_023022731.1
XP_018568733.1	XP_023028239.1
XP_018568735.1	XP_023018079.1
XP_018568738.1	XP_023024245.1
XP_018568741.1	XP_023022744.1
XP_018568742.1	XP_023022746.1
XP_018568743.1	XP_023022745.1
XP_018568748.1	XP_023021868.1
XP_018568751.1	XP_023024717.1
XP_018568756.1	XP_023022297.1
XP_018568757.1	XP_023022329.1
XP_018568758.1	XP_023022338.1
XP_018568759.1	XP_023024567.1
XP_018568762.1	XP_023024242.1
XP_018568765.1	XP_023012002.1
XP_018568768.1	XP_023025730.1
XP_018568769.1	XP_023022723.1
XP_018568770.1	XP_023017937.1
XP_018568772.1	XP_023022722.1
XP_018568778.1	XP_023016141.1
XP_018568779.1	XP_023013218.1
XP_018568780.1	XP_023022317.1
XP_018568788.1	XP_023012345.1
XP_018568790.1	XP_023027000.1
XP_018568791.1	XP_023012349.1
XP_018568792.1	XP_023023509.1
XP_018568793.1	XP_023012346.1
XP_018568794.1	XP_023012347.1
XP_018568801.1	XP_023018407.1
XP_018568804.1	XP_023014378.1
XP_018568805.1	XP_023030296.1
XP_018568809.1	XP_023015845.1
XP_018568810.1	XP_023018410.1
XP_018568811.1	XP_023019676.1
XP_018568812.1	XP_023019673.1
XP_018568816.1	XP_023019825.1
XP_018568820.1	XP_023019829.1
XP_018568821.1	XP_023023831.1
XP_018568822.1	XP_023019826.1
XP_018568824.1	XP_023021607.1
XP_018568832.1	XP_023014542.1
XP_018568834.1	XP_023021608.1
XP_018568836.1	XP_023025295.1
XP_018568841.1	XP_023021609.1
XP_018568843.1	XP_023017150.1
XP_018568844.1	XP_023021023.1
XP_018568850.1	XP_023013553.1
XP_018568851.1	XP_023014997.1
XP_018568853.1	XP_023021812.1
XP_018568857.1	XP_023016621.1
XP_018568859.1	XP_023015083.1
XP_018568860.1	XP_023025152.1
XP_018568861.1	XP_023020769.1
XP_018568862.1	XP_023020770.1
XP_018568863.1	XP_023020961.1
XP_018568864.2	XP_023020768.1
XP_018568865.1	XP_023025137.1
XP_018568868.1	XP_023021802.1
XP_018568870.1	XP_023021591.1
XP_018568871.1	XP_023020959.1
XP_018568872.1	XP_023017494.1
XP_018568873.1	XP_023025367.1
XP_018568876.1	XP_023022639.1
XP_018568878.1	XP_023028929.1
XP_018568879.1	XP_023028932.1
XP_018568880.1	XP_023028931.1
XP_018568887.1	XP_023021617.1
XP_018568888.1	XP_023028194.1
XP_018568890.1	XP_023021998.1
XP_018568891.1	XP_023021620.1
XP_018568892.1	XP_023022001.1
XP_018568894.1	XP_023028567.1
XP_018568895.1	XP_023016729.1
XP_018568897.1	XP_023020038.1
XP_018568899.1	XP_023015480.1
XP_018568900.1	XP_023015481.1
XP_018568902.1	XP_023015479.1
XP_018568903.1	XP_023026894.1
XP_018568904.1	XP_023019502.1
XP_018568905.1	XP_023012530.1
XP_018568906.1	XP_023019503.1
XP_018568909.1	XP_023021997.1
XP_018568911.1	XP_023019505.1
XP_018568912.1	XP_023028565.1
XP_018568915.1	XP_023015478.1
XP_018568920.1	XP_023015657.1
XP_018568922.1	XP_023015655.1
XP_018568924.1	XP_023015650.1
XP_018568927.1	XP_023015651.1
XP_018568929.1	XP_023030202.1
XP_018568930.1	XP_023017984.1
XP_018568931.1	XP_023014805.1
XP_018568932.1	XP_023030276.1
XP_018568933.1	XP_023029690.1
XP_018568935.1	XP_023014812.1
XP_018568937.1	XP_023014810.1
XP_018568938.1	XP_023014811.1
XP_018568939.1	XP_023011986.1
XP_018568941.1	XP_023023063.1
XP_018568942.1	XP_023014813.1
XP_018568943.1	XP_023014804.1
XP_018568944.1	XP_023012659.1
XP_018568945.1	XP_023011985.1
XP_018568946.1	XP_023011983.1
XP_018568947.1	XP_023011984.1
XP_018568952.2	XP_023017283.1
XP_018568954.1	XP_023026450.1
XP_018568958.1	XP_023015395.1
XP_018568959.1	XP_023017292.1
XP_018568961.1	XP_023023643.1
XP_018568963.1	XP_023015396.1
XP_018568964.1	XP_023022688.1
XP_018568966.1	XP_023014513.1
XP_018568971.1	XP_023015035.1
XP_018568972.1	XP_023023641.1
XP_018568973.1	XP_023028224.1
XP_018568975.1	XP_023025102.1
XP_018568976.1	XP_023013398.1
XP_018568977.1	XP_023025140.1
XP_018568978.1	XP_023023793.1
XP_018568980.1	XP_023023786.1
XP_018568983.1	XP_023014432.1
XP_018568986.1	XP_023022327.1
XP_018568987.1	XP_023022318.1
XP_018568992.1	XP_023030442.1
XP_018568998.1	XP_023014682.1
XP_018568999.1	XP_023025415.1
XP_018569000.1	XP_023014644.1
XP_018569002.1	XP_023014650.1
XP_018569004.1	XP_023014648.1
XP_018569005.1	XP_023013028.1
XP_018569008.1	XP_023013033.1
XP_018569010.1	XP_023025417.1
XP_018569011.1	XP_023013029.1
XP_018569012.2	XP_023018136.1
XP_018569013.1	XP_023018133.1
XP_018569014.2	XP_023018145.1
XP_018569016.1	XP_023018129.1
XP_018569017.1	XP_023015819.1
XP_018569018.1	XP_023015815.1
XP_018569019.1	XP_023017236.1
XP_018569023.1	XP_023017240.1
XP_018569025.1	XP_023018139.1
XP_018569026.1	XP_023018140.1
XP_018569028.1	XP_023027631.1
XP_018569030.1	XP_023015063.1
XP_018569032.1	XP_023011991.1
XP_018569033.1	XP_023028233.1
XP_018569035.1	XP_023014834.1
XP_018569037.1	XP_023015065.1
XP_018569040.1	XP_023014175.1
XP_018569043.1	XP_023011880.1
XP_018569045.1	XP_023026126.1
XP_018569047.1	XP_023015566.1
XP_018569048.1	XP_023027544.1
XP_018569052.1	XP_023019419.1
XP_018569060.1	XP_023022577.1
XP_018569062.1	XP_023026243.1
XP_018569071.1	XP_023026129.1
XP_018569073.1	XP_023026130.1
XP_018569076.1	XP_023021973.1
XP_018569080.1	XP_023021974.1
XP_018569081.1	XP_023027663.1
XP_018569082.1	XP_023027547.1
XP_018569086.1	XP_023020940.1
XP_018569087.1	XP_023026125.1
XP_018569089.1	XP_023015564.1
XP_018569094.1	XP_023021976.1
XP_018569096.1	XP_023020941.1
XP_018569100.1	XP_023012939.1
XP_018569102.1	XP_023016650.1
XP_018569105.1	XP_023014636.1
XP_018569108.1	XP_023018921.1
XP_018569110.1	XP_023012477.1
XP_018569111.1	XP_023014074.1
XP_018569112.1	XP_023014076.1
XP_018569114.1	XP_023024078.1
XP_018569115.1	XP_023017119.1
XP_018569116.1	XP_023014077.1
XP_018569117.1	XP_023014078.1
XP_018569118.1	XP_023017118.1
XP_018569119.1	XP_023026851.1
XP_018569120.1	XP_023017123.1
XP_018569121.1	XP_023014071.1
XP_018569127.2	XP_023013171.1
XP_018569128.1	XP_023026405.1
XP_018569130.1	XP_023017117.1
XP_018569132.1	XP_023014073.1
XP_018569133.1	XP_023014069.1
XP_018569138.1	XP_023028291.1
XP_018569141.1	XP_023017116.1
XP_018569145.2	XP_023024181.1
XP_018569147.1	XP_023012615.1
XP_018569148.1	XP_023012613.1
XP_018569149.1	XP_023024534.1
XP_018569150.1	XP_023017933.1
XP_018569154.1	XP_023025299.1
XP_018569155.1	XP_023020929.1
XP_018569156.1	XP_023025298.1
XP_018569157.1	XP_023026311.1
XP_018569158.1	XP_023018450.1
XP_018569160.1	XP_023026306.1
XP_018569161.1	XP_023026307.1
XP_018569168.1	XP_023022418.1
XP_018569172.1	XP_023018913.1
XP_018569173.1	XP_023015652.1
XP_018569176.1	XP_023015666.1
XP_018569177.1	XP_023015673.1
XP_018569178.1	XP_023015606.1
XP_018569179.1	XP_023013043.1
XP_018569180.1	XP_023013044.1
XP_018569181.1	XP_023015630.1
XP_018569183.1	XP_023020926.1
XP_018569184.1	XP_023022101.1
XP_018569185.1	XP_023022102.1
